date,Usage_kWh,Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,CO2(tCO2),Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,WeekStatus,Day_of_week,Load_Type
,3.2989253384659945,3.128230821917808,2.271717711440043,5.730121178096964,61.51109718892695,89.88806304781949,12606.190892852055,Weekend,Saturday,Light_Load
21/07/2018 03:45,1.67372671470583,4.748230821917808,-2.85287102369121,-4.324135698554191,48.69109718892694,,,,Saturday,Light_Load
21/07/2018 04:00,0.4270485063519369,4.858230821917807,3.1769077122847307,-17.01813222466724,47.12109718892694,86.07473445286792,14386.03449012882,Weekend,Saturday,Light_Load
21/07/2018 04:15,,4.708230821917809,,-2.6752348068132763,47.70109718892694,98.06264976026662,15293.070116992496,Weekend,Saturday,Light_Load
21/07/2018 04:30,3.407748312716872,4.788230821917809,,0.3164787948676896,47.95109718892694,95.0568384188826,16187.449712673051,Weekend,,Light_Load
21/07/2018 04:45,3.4922181078443817,4.788230821917809,-6.639869823148667,-4.506273191870158,47.60109718892694,94.7938127356083,17086.707494365633,Weekend,Saturday,Light_Load
21/07/2018 05:00,,4.858230821917807,16.100892334353475,-15.96070829362265,,96.63988872487376,18010.267768586516,Weekend,Saturday,Light_Load
21/07/2018 05:15,1.1901419118859886,,,-14.20095055027735,46.51109718892694,88.26947895678938,18887.445893750428,Weekend,Saturday,Light_Load
21/07/2018 05:30,2.131483995841469,5.218230821917809,0.0306627746433326,-13.05263340973569,,,19795.625783718195,Weekend,Saturday,Light_Load
21/07/2018 05:45,2.6460945416675683,5.358230821917807,-12.41000049172046,-14.236105651947785,48.50109718892694,98.11349222735912,20699.569257179817,Weekend,Saturday,Light_Load
21/07/2018 06:00,,5.328230821917808,-8.103516719565773,2.120758461852243,47.96109718892694,92.77305042986498,21616.42895007379,,Saturday,Light_Load
,,5.038230821917809,-9.134628378707028,15.33226509449816,45.45109718892694,92.40711859539977,22510.64650867063,Weekend,Saturday,Light_Load
21/07/2018 06:30,3.555174883183965,5.068230821917808,,-16.672283458070257,46.061097188926944,90.82934802729253,23383.74587379072,,Saturday,Light_Load
21/07/2018 06:45,1.1569991444066634,5.068230821917808,-12.702048512276626,15.338689162465588,45.26109718892694,,24305.000430419223,,,Light_Load
21/07/2018 07:00,1.258980899016151,5.108230821917807,-17.035555119683014,,,101.28745700437663,,Weekend,,Light_Load
21/07/2018 07:15,3.3361741071387376,5.038230821917809,6.529605254213432,4.352895779784295,45.91109718892694,88.0258703932652,26107.870493806862,Weekend,Saturday,Light_Load
21/07/2018 07:30,3.2572046785571214,4.498230821917808,,-6.61577095266719,51.74109718892694,93.4788005567252,26986.939539654843,Weekend,Saturday,Light_Load
21/07/2018 07:45,0.7677732452257406,4.498230821917808,,14.969350635817518,57.97109718892694,,,,,Light_Load
21/07/2018 08:00,0.9212483351642522,4.858230821917807,,-14.842751728676356,52.54109718892694,98.28359289362226,,Weekend,,Light_Load
21/07/2018 08:15,,24.54823082191781,-13.0155425788242,,65.28109718892694,,29694.537973151568,Weekend,,Light_Load
21/07/2018 08:30,39.35241797670307,38.54823082191781,,-0.5587840765323357,67.73109718892695,98.05463305157292,30589.455559998503,Weekend,Saturday,Light_Load
21/07/2018 08:45,30.95712730079852,31.27823082191781,-2.722146640254047,15.05653772534225,67.51109718892695,92.3856611951899,31496.689084349942,Weekend,Saturday,Light_Load
,33.32602234148286,16.588230821917808,8.095026707002146,-19.09168083126081,84.91109718892693,104.46470056764733,32401.270364075743,Weekend,Saturday,Light_Load
21/07/2018 09:15,43.09309850351212,22.96823082191781,-12.759727194284428,9.39397577661354,84.26109718892695,,,Weekend,,Medium_Load
21/07/2018 09:30,44.82315838292919,24.04823082191781,13.015489227563004,-3.3235288236927465,83.70109718892695,88.04393488371596,34216.08678699757,Weekend,Saturday,Medium_Load
21/07/2018 09:45,43.73344581529618,23.21823082191781,,2.6491359708781936,83.63109718892693,98.83019431455172,,Weekend,Saturday,Medium_Load
21/07/2018 10:00,40.87411592251157,22.428230821917808,12.31162634552851,,84.41109718892693,93.9272411272087,36005.20715203779,Weekend,Saturday,Medium_Load
21/07/2018 10:15,41.051630046228304,20.908230821917808,9.57702825479782,-4.798080848142564,84.99109718892694,91.7699838424242,,,Saturday,Maximum_Load
21/07/2018 10:30,43.311723423230056,24.07823082191781,16.710283318308285,-17.726398809475494,,104.71700291982305,37783.62886240158,Weekend,Saturday,Maximum_Load
21/07/2018 10:45,42.3803872308384,23.28823082191781,-17.69583696115553,7.630255224869419,84.10109718892693,98.05591943857856,38712.469779930674,Weekend,Saturday,Maximum_Load
21/07/2018 11:00,41.84440666020094,,-17.109461649832145,,84.66109718892693,94.69552606364611,39613.35563389427,Weekend,,Maximum_Load
21/07/2018 11:15,45.2306995786893,,16.899143352718067,-5.8235625253055145,,99.76895177281511,,Weekend,Saturday,Maximum_Load
21/07/2018 11:30,41.8750618522826,40.20823082191781,-6.968584364311087,0.5832888875068148,70.11109718892695,103.99689045224328,41403.30771998584,Weekend,Saturday,Maximum_Load
21/07/2018 11:45,30.82955005931103,32.06823082191781,-15.73731789397261,,66.87109718892694,88.51878800457769,42305.76773648363,Weekend,,Maximum_Load
21/07/2018 12:00,10.213296970847992,9.248230821917808,-4.943681040256841,,69.90109718892694,86.09285408685139,43204.88569163713,Weekend,Saturday,Maximum_Load
21/07/2018 12:15,3.176711842473813,1.438230821917808,14.676038273926226,,85.71109718892694,79.8317430605945,,Weekend,Saturday,Medium_Load
21/07/2018 12:30,,,20.49820529683684,-16.366004252539085,95.97109718892692,54.24705028536749,44986.13434000266,Weekend,Saturday,Medium_Load
21/07/2018 12:45,0.8545537791642426,-0.6517691780821919,-7.799098117013685,-3.6664718334997897,95.97109718892692,42.567671636670326,45898.03468132993,Weekend,Saturday,Medium_Load
,,,10.724765355792975,10.51346410791112,95.97109718892692,52.8291232100601,,Weekend,Saturday,Medium_Load
,12.166052438876491,1.978230821917808,-17.838217110363363,-0.0042715714556833,93.58109718892696,84.26954312331901,47713.47949722322,Weekend,Saturday,Maximum_Load
,49.83223219351464,24.68823082191781,5.538385771874237,-8.944777641146288,85.27109718892694,100.8227441575364,48601.89608341419,Weekend,Saturday,Maximum_Load
,37.52332275230021,,-1.2986177626974251,,85.85109718892693,96.35929158297488,49493.53564691334,Weekend,Saturday,Maximum_Load
21/07/2018 14:00,31.0955391511964,13.458230821917809,-3.767541587236999,-3.2224984300070174,,96.58376899662548,50400.23385796112,,Saturday,Maximum_Load
21/07/2018 14:15,35.106473714171834,7.878230821917807,-17.408727071052542,5.156133494254345,93.42109718892696,102.51349185137612,51282.73650029488,Weekend,,Maximum_Load
21/07/2018 14:30,47.8322072676256,,9.244801424689316,-5.366489135604589,,,52205.624849446365,Weekend,Saturday,Maximum_Load
21/07/2018 14:45,30.33373664258615,0.568230821917808,6.345147354456123,5.6814235621454445,95.89109718892696,85.96618844831033,53113.00896852648,Weekend,Saturday,Maximum_Load
21/07/2018 15:00,41.247028149018334,8.278230821917807,-0.9950050171419188,19.038286355655718,93.80109718892696,88.53528167833403,53983.47044876256,Weekend,Saturday,Maximum_Load
,42.80240194140806,13.748230821917808,12.152704802111494,-5.362039598775923,91.04109718892693,97.311794334584,,Weekend,Saturday,Maximum_Load
21/07/2018 15:30,48.55717998253997,16.30823082191781,-14.292982373434665,,90.75109718892692,102.32519532771208,,Weekend,Saturday,Maximum_Load
21/07/2018 15:45,,6.368230821917807,19.50393558233669,-7.762711322743332,94.18109718892694,92.219130640977,56713.968986875705,Weekend,Saturday,Maximum_Load
21/07/2018 16:00,31.73607940765297,3.268230821917808,11.901689407450611,-2.4723126723190783,95.35109718892691,97.78988932057314,,Weekend,,Maximum_Load
21/07/2018 16:15,51.40668868557165,16.62823082191781,-7.544194859092174,-9.257307717137811,90.83109718892696,103.88437413060448,58483.962392582886,Weekend,,Maximum_Load
21/07/2018 16:30,46.30221437281477,9.898230821917808,,,93.41109718892692,,59412.68229197108,Weekend,Saturday,Maximum_Load
21/07/2018 16:45,,14.068230821917808,,-5.321346714979555,91.21109718892694,94.36739031186684,60297.54559808161,Weekend,Saturday,Maximum_Load
21/07/2018 17:00,,0.108230821917808,,15.171643204969303,95.79109718892693,46.335787790695946,,,Saturday,Maximum_Load
21/07/2018 17:15,1.1963623747674883,-0.6517691780821919,,2.168217090169568,95.97109718892692,21.65987498251689,,Weekend,Saturday,Medium_Load
21/07/2018 17:30,3.6286733255668935,,13.347378769066031,19.12965144354313,95.97109718892692,2.3960953642451823,62981.40788077874,Weekend,Saturday,Medium_Load
21/07/2018 17:45,3.2655322689973696,-0.6517691780821919,-0.5362184466071046,-6.703420746002144,95.97109718892692,,,Weekend,,Medium_Load
21/07/2018 18:00,,-0.6517691780821919,-7.185521173342531,-7.740542480552432,95.97109718892692,15.785370724430573,64792.6695901748,Weekend,,Medium_Load
,1.9278638681753697,-0.6517691780821919,13.474351204141795,-2.922095972559836,95.97109718892692,,65712.91222620157,,Saturday,Medium_Load
21/07/2018 18:30,0.8112454342099937,-0.6517691780821919,18.16825232128934,,,50.843401914701424,66610.46273270203,Weekend,Saturday,Medium_Load
21/07/2018 18:45,,-0.6517691780821919,3.3728129018857,12.978052640662805,95.97109718892692,28.66325307335979,67514.65686203996,,,Medium_Load
21/07/2018 19:00,3.429766186977325,,4.2363782453738414,8.096962400283546,95.97109718892692,17.823015777980316,68413.6315870905,Weekend,Saturday,Medium_Load
,0.2963812050727772,-0.6517691780821919,1.763581711767698,-12.41517493107831,95.97109718892692,,,Weekend,Saturday,Medium_Load
21/07/2018 19:30,3.718883011260977,-0.6517691780821919,18.47557509376789,9.215631965120563,95.97109718892692,12.009009473267014,70213.34585500801,Weekend,Saturday,Medium_Load
21/07/2018 19:45,0.4944841986392561,-0.6517691780821919,22.52034750936697,-9.55159664174039,95.97109718892692,3.0780210944801567,71089.26206498667,,Saturday,Medium_Load
21/07/2018 20:00,,-0.6517691780821919,-4.897391640319364,-6.442941345521688,95.97109718892692,17.460745952343494,72004.27878812082,Weekend,Saturday,Medium_Load
,2.5212147579812503,-0.6517691780821919,,,95.97109718892692,20.15948476716148,72910.35241728171,,Saturday,Medium_Load
21/07/2018 20:30,1.0394169032543434,-0.6517691780821919,-14.48809382296513,16.82176328992022,95.97109718892692,7.902805868432864,73793.03730516613,Weekend,Saturday,Medium_Load
21/07/2018 20:45,0.31058033919689,,,-11.4415712890429,95.97109718892692,20.215801512052284,,Weekend,Saturday,Medium_Load
21/07/2018 21:00,1.672765273696558,-0.6517691780821919,-8.807069650845087,-11.838859916487657,95.97109718892692,13.784724579346094,,,,Medium_Load
21/07/2018 21:15,0.9353910014425773,,-12.485303644933056,-10.52963251413723,95.97109718892692,,,,,Medium_Load
21/07/2018 21:30,2.084504144630749,-0.6517691780821919,-15.704677707160076,7.617092050997397,95.97109718892692,2.608643306208842,77398.55095824321,Weekend,,Medium_Load
21/07/2018 21:45,0.385196647472287,-0.6517691780821919,-0.2635817932497791,5.244293153974911,,21.503556606443787,78305.78634925254,Weekend,Saturday,Medium_Load
21/07/2018 22:00,,-0.6517691780821919,-9.0053178854379,,95.97109718892692,,,,Saturday,Medium_Load
21/07/2018 22:15,,-0.6517691780821919,1.7759704854996623,-13.768074224935845,,11.572731111631214,80109.67735603024,Weekend,,Medium_Load
21/07/2018 22:30,-0.4303768956498852,-0.6517691780821919,,-10.995439092750392,95.97109718892692,44.27493027590217,80985.20663054768,Weekend,Saturday,Medium_Load
21/07/2018 22:45,-0.1953953442876042,-0.6517691780821919,3.026099522910337,17.85815035079588,,,81881.42639718429,Weekend,Saturday,Medium_Load
21/07/2018 23:00,2.897709815406654,-0.6517691780821919,,18.97630378887149,95.97109718892692,37.98991975918601,82799.46518639677,Weekend,Saturday,Medium_Load
21/07/2018 23:15,3.256963791232585,-0.6517691780821919,-5.974342064401089,,,36.69712530349283,,Weekend,Saturday,Light_Load
21/07/2018 23:30,0.0913412324727458,-0.6517691780821919,-5.3908491089792365,,,43.70631718366536,84585.49723121167,Weekend,Saturday,Light_Load
21/07/2018 23:45,3.369669657655389,-0.6517691780821919,,-10.206029613479002,95.97109718892692,50.89996828010859,85518.4676615759,Weekend,Saturday,Light_Load
21/07/2018 00:00,0.6305737784868413,,0.7263015130555351,-7.879984890662248,95.97109718892692,38.37672372294529,5.684787846582957,Weekend,Saturday,Light_Load
,1.7881567278561668,-0.6517691780821919,-8.815088404902276,-9.162206290935485,,,897.2958161283557,,Sunday,Light_Load
22/07/2018 00:30,2.819767261158144,-0.6517691780821919,,,95.97109718892692,,1819.0571772693716,Weekend,Sunday,Light_Load
22/07/2018 00:45,0.6700027587651753,-0.6517691780821919,-1.6208089364028817,-10.535137441747544,,44.30393340228542,2715.396650041575,Weekend,,Light_Load
22/07/2018 01:00,0.5690610635137907,-0.6517691780821919,,-13.54431126437362,95.97109718892692,54.83034117746071,3603.201673106606,Weekend,Sunday,Light_Load
22/07/2018 01:15,2.851296614336584,-0.6517691780821919,,12.025394455996098,95.97109718892692,43.02390439165461,4489.536820239863,Weekend,Sunday,Light_Load
22/07/2018 01:30,1.6560239310792766,-0.6517691780821919,13.171046341903084,-11.569220165061676,95.97109718892692,53.40515950296985,5405.325894311421,Weekend,Sunday,Light_Load
22/07/2018 01:45,2.2429782620982035,-0.6517691780821919,-6.478466267404757,-7.468585497916038,95.97109718892692,51.13554000264703,6299.8526033487215,Weekend,Sunday,Light_Load
22/07/2018 02:00,1.5169480336129944,-0.6517691780821919,2.236441477269236,14.462314671335928,95.97109718892692,40.49232182228606,7186.785373616449,Weekend,Sunday,Light_Load
22/07/2018 02:15,3.190626430331056,-0.6517691780821919,16.121892379675348,-4.261277539593119,95.97109718892692,53.54628183017654,8083.443081623634,Weekend,Sunday,Light_Load
22/07/2018 02:30,1.9913551760415495,,-12.466853716778155,14.60734325578178,95.97109718892692,56.06550679462632,9004.96690507687,Weekend,,Light_Load
22/07/2018 02:45,-0.3323778747735977,-0.6517691780821919,,19.2165253823392,95.97109718892692,,9911.432329095553,Weekend,,Light_Load
22/07/2018 03:00,,-0.6517691780821919,17.05041616507114,12.46139537654878,,41.951147326903495,10819.38772344808,,Sunday,Light_Load
22/07/2018 03:15,0.6445940838474953,-0.6517691780821919,,1.771413048846283,95.97109718892692,,11697.427564452437,,Sunday,Light_Load
22/07/2018 03:30,1.2314939929291775,2.5882308219178083,,3.1824777423113844,62.41109718892694,80.71643633072199,12587.16937400076,Weekend,Sunday,Light_Load
22/07/2018 03:45,2.2600841577702218,3.988230821917808,10.840467199607334,25.591973975402198,47.77109718892694,86.65922450989231,,Weekend,,Light_Load
22/07/2018 04:00,3.329128271870996,,-18.44812502465141,12.35422357915692,47.45109718892694,87.82679012752646,,Weekend,Sunday,Light_Load
22/07/2018 04:15,-0.3380182185495628,4.278230821917807,-4.359334073977522,-19.33245221983475,45.89109718892694,93.61925288329508,15319.929664968806,Weekend,Sunday,Light_Load
22/07/2018 04:30,1.04270480177798,4.1382308219178086,16.28533501114295,,48.02109718892694,104.57740061666765,16201.598280891558,Weekend,Sunday,Light_Load
22/07/2018 04:45,-0.0921883323220256,4.208230821917809,8.895847076328476,,47.47109718892694,103.04091259905172,17099.526079919913,Weekend,Sunday,Light_Load
22/07/2018 05:00,2.462854882114991,4.208230821917809,-8.591318009514303,15.754434773116666,46.42109718892694,99.13005895009373,,Weekend,Sunday,Light_Load
22/07/2018 05:15,,,-15.994287958810592,-6.063078855730561,45.80109718892694,92.6232673776143,,Weekend,,Light_Load
22/07/2018 05:30,-0.5373141462181423,,-17.745207151047904,16.08404750445017,45.49109718892694,86.70731419592698,19796.58749497136,,Sunday,Light_Load
22/07/2018 05:45,0.2309965040613137,4.168230821917808,,-10.748692711315124,,91.55746889185906,20694.320151451266,Weekend,,Light_Load
22/07/2018 06:00,4.032817873266306,3.888230821917808,12.44978008825644,-5.958800141201003,56.58109718892694,105.32057073277312,21599.758485639773,Weekend,Sunday,Light_Load
22/07/2018 06:15,-0.3352680790044626,4.068230821917808,0.5253307654628518,18.24779155855836,46.58109718892694,94.27088010023029,22518.126388781428,Weekend,Sunday,Light_Load
,1.6347662097879208,3.988230821917808,1.5329640774594115,1.091817644920819,46.82109718892694,,23410.0663222461,,Sunday,Light_Load
22/07/2018 06:45,1.8265241784471609,3.958230821917808,,14.857705045272631,47.061097188926944,87.09256337532256,24300.75675019908,Weekend,Sunday,Light_Load
22/07/2018 07:00,2.902403862810254,4.348230821917808,1.1323620846337037,-15.478132206705707,51.63109718892694,,25189.8887878045,Weekend,Sunday,Light_Load
,,,,15.25410791366936,50.80109718892694,,26090.76249392109,Weekend,Sunday,Light_Load
22/07/2018 07:30,,3.598230821917808,-15.309781173006336,-5.337825003915926,49.59109718892694,102.69141916089328,26980.473320690548,Weekend,Sunday,Light_Load
22/07/2018 07:45,0.0052209755283247,3.668230821917808,20.038941160260787,19.637154746422503,49.95109718892694,,27912.5908385953,Weekend,Sunday,Light_Load
,-0.151576157107951,3.708230821917808,,-12.282963628038935,48.05109718892694,,28780.60563508428,Weekend,Sunday,Light_Load
22/07/2018 08:15,3.1244893895843484,3.708230821917808,-2.058221103112189,15.23641718041237,49.18109718892694,99.44885229198502,,Weekend,Sunday,Light_Load
22/07/2018 08:30,,,8.47354687464717,-9.407971280764526,,90.43700197373596,30592.21436107674,,Sunday,Light_Load
22/07/2018 08:45,,,5.207634906995284,,49.89109718892694,91.97001099975634,31482.25442084151,Weekend,Sunday,Light_Load
22/07/2018 09:00,,,14.875785114976296,11.6927909125988,,40.75931293421949,32387.58410838043,Weekend,Sunday,Light_Load
22/07/2018 09:15,1.9755602835450392,-0.6517691780821919,-10.920348316035758,,,30.08977973782801,33314.849776273106,Weekend,,Light_Load
22/07/2018 09:30,0.2118792343873035,-0.6517691780821919,-5.67596798903051,17.662357874810628,,,34185.26849894948,,Sunday,Light_Load
22/07/2018 09:45,-0.2774335973246615,,0.9891328305445958,-10.228788186050346,,42.64355730452154,35116.20326246022,Weekend,Sunday,Light_Load
,3.2295214253513285,-0.6517691780821919,-4.036389280358361,10.516158475615825,95.97109718892692,,,Weekend,Sunday,Light_Load
22/07/2018 10:15,-0.2684110133159461,-0.6517691780821919,,20.44270402409616,95.97109718892692,23.82453624550473,36880.93214703995,Weekend,Sunday,Light_Load
,3.4382010905698808,-0.6517691780821919,9.06450983165803,-6.154679553229738,95.97109718892692,26.65504390054384,,Weekend,Sunday,Light_Load
22/07/2018 10:45,2.65852097486881,,-9.430726099323635,0.6225309961794339,95.97109718892692,,38681.47609588215,,Sunday,Light_Load
22/07/2018 11:00,1.0655828024219702,-0.6517691780821919,-8.77825219171038,3.292428483703317,95.97109718892692,39.099064179968245,39600.1794558744,Weekend,Sunday,Light_Load
,2.2275403687721256,2.728230821917808,-1.8077671450445083,-12.2189757777236,59.90109718892694,,40504.34102273941,Weekend,,Light_Load
,-0.5758018393983675,,4.400182733118811,,49.95109718892694,98.44283969107248,,Weekend,Sunday,Light_Load
22/07/2018 11:45,1.5783835663051755,3.488230821917808,,1.2532947236808558,,87.25890958611458,42319.96027610488,Weekend,Sunday,Light_Load
22/07/2018 12:00,-0.3491473348290914,3.528230821917808,-10.155876475890055,,49.66109718892694,,43196.92574012112,,Sunday,Light_Load
22/07/2018 12:15,3.406296969975533,1.618230821917808,16.56409669767447,0.4802761132913256,73.76109718892695,52.8144521468407,44101.27279500699,Weekend,Sunday,Light_Load
22/07/2018 12:30,1.0836020129754402,-0.6517691780821919,-11.129619857633685,19.42751505889509,95.97109718892692,,44996.25822654092,,,Light_Load
,,-0.6517691780821919,15.400348457797302,19.725665034086468,95.97109718892692,32.216779580381804,45886.48215212604,Weekend,Sunday,Light_Load
22/07/2018 13:00,3.233849917485615,,18.618870159381103,16.98671801796391,95.97109718892692,39.21106313524492,46802.57742982523,Weekend,,Light_Load
22/07/2018 13:15,1.0950578249464369,-0.6517691780821919,-9.520866047554314,,95.97109718892692,21.374035078290213,,,Sunday,Light_Load
22/07/2018 13:30,1.979180635011524,-0.6517691780821919,10.641958422431712,,95.97109718892692,32.32019534929251,,,Sunday,Light_Load
22/07/2018 13:45,,-0.6517691780821919,-13.77589508293548,14.899081272437847,95.97109718892692,32.02667825120455,49500.77077563932,Weekend,Sunday,Light_Load
22/07/2018 14:00,,-0.6517691780821919,-6.473197000957497,,95.97109718892692,33.7304069250116,50383.771163935206,Weekend,Sunday,Light_Load
22/07/2018 14:15,,,9.05092797223269,-0.2551015465270353,95.97109718892692,7.881261124362053,51287.22074083744,Weekend,Sunday,Light_Load
,2.679152355510072,-0.6517691780821919,17.821467183387547,20.646620959147004,95.97109718892692,19.33384998674266,52192.20019797283,Weekend,,Light_Load
22/07/2018 14:45,0.7104707112568458,-0.6517691780821919,,,95.97109718892692,21.85287503409124,53090.7066134084,Weekend,Sunday,Light_Load
22/07/2018 15:00,,-0.6517691780821919,,-5.812309725779036,95.97109718892692,22.4685261698425,53993.16602381735,Weekend,,Light_Load
22/07/2018 15:15,2.3348660153154244,-0.6517691780821919,4.8254098134835415,-7.381670106461783,95.97109718892692,9.857757655292826,54897.83326638923,Weekend,Sunday,Light_Load
22/07/2018 15:30,2.79622792478264,-0.6517691780821919,8.441331178959473,-13.53339061723737,95.97109718892692,15.656967734511568,55807.11939997137,Weekend,Sunday,Light_Load
22/07/2018 15:45,,,-16.545303489050564,-11.404356143345112,95.97109718892692,,56705.63783670122,Weekend,,Light_Load
22/07/2018 16:00,2.549422495703737,-0.6517691780821919,15.675325383281155,-15.427921566008552,95.97109718892692,14.354457523804598,57589.84669505838,Weekend,Sunday,Light_Load
22/07/2018 16:15,1.374861934532142,,2.3200889149358708,1.3597336555239132,95.97109718892692,21.49817005861208,58494.99223346581,Weekend,Sunday,Light_Load
22/07/2018 16:30,-0.2950426242743704,-0.6517691780821919,18.17785538350729,,95.97109718892692,9.88930266415383,59419.12330904775,Weekend,Sunday,Light_Load
22/07/2018 16:45,1.3822171562329435,,-2.762824620416776,9.509343120854156,95.97109718892692,,60318.460005165165,,Sunday,Light_Load
,1.4867203271365894,-0.6517691780821919,-5.844826515860184,-7.07163952608797,95.97109718892692,18.95910454337134,61200.93938235282,Weekend,Sunday,Light_Load
22/07/2018 17:15,3.063865687658235,-0.6517691780821919,17.4214861101842,4.381513787201468,95.97109718892692,,,,,Light_Load
22/07/2018 17:30,1.7174728237268906,-0.6517691780821919,,-7.237945231649743,95.97109718892692,16.950692000628752,62984.72833799518,Weekend,Sunday,Light_Load
22/07/2018 17:45,2.1238297533408272,-0.6517691780821919,8.520496942201477,17.29673720025477,95.97109718892692,12.548440874960882,63906.62888193203,Weekend,Sunday,Light_Load
22/07/2018 18:00,3.232845868943892,-0.6517691780821919,3.48006247842604,13.012834078622886,95.97109718892692,22.338456388750792,64793.55998129633,,,Light_Load
22/07/2018 18:15,,-0.6517691780821919,-16.042035920532566,-19.316625531862105,95.97109718892692,,65702.14619761857,,Sunday,Light_Load
22/07/2018 18:30,1.4616788041490985,-0.6517691780821919,3.220999680097514,2.0013324200714786,95.97109718892692,43.972595448547885,66615.04685026387,,Sunday,Light_Load
22/07/2018 18:45,,,-13.563691445944146,-3.279961696569864,,23.38884628401499,,Weekend,,Light_Load
22/07/2018 19:00,1.0118198522973394,-0.6517691780821919,7.460580837471813,10.064778454471837,95.97109718892692,23.086620183517933,68391.87202382964,,Sunday,Light_Load
22/07/2018 19:15,,,,13.268327384811398,95.97109718892692,,69313.54341584264,Weekend,,Light_Load
22/07/2018 19:30,3.7804688761473777,,,-19.50831935532879,95.97109718892692,17.77966627056986,70184.11736006047,Weekend,Sunday,Light_Load
22/07/2018 19:45,3.6564548228528855,-0.6517691780821919,9.648931773261804,5.685855969759602,95.97109718892692,24.13232203775129,71099.89054142215,Weekend,Sunday,Light_Load
22/07/2018 20:00,,-0.6517691780821919,-5.582234230815593,12.794951268155804,95.97109718892692,11.869973122557948,72005.5205608302,Weekend,Sunday,Light_Load
22/07/2018 20:15,0.4692475166024281,-0.6517691780821919,12.596454184112176,5.644621604898806,95.97109718892692,8.73777391033135,72918.75151868642,Weekend,,Light_Load
22/07/2018 20:30,3.1916143098762744,-0.6517691780821919,-16.4360128333816,16.92030442099538,95.97109718892692,5.489597934955944,73814.84494452352,Weekend,Sunday,Light_Load
,1.5885106106260145,-0.6517691780821919,-19.59982045153633,,95.97109718892692,24.40091206660884,74681.07832088994,,Sunday,Light_Load
22/07/2018 21:00,2.936563312337129,-0.6517691780821919,0.4440064181293238,5.26280563219817,95.97109718892692,22.238549230546997,75613.31625712692,,Sunday,Light_Load
,1.4616717236939838,,,9.88139217175409,95.97109718892692,20.89612258804705,76506.85921579911,Weekend,Sunday,Light_Load
,,,-0.5111014456363755,-17.55591623918838,,9.641350040074531,,Weekend,Sunday,Light_Load
22/07/2018 21:45,,-0.6517691780821919,-0.6776855128304634,1.8142944444593403,95.97109718892692,,78290.75723053097,Weekend,Sunday,Light_Load
,,-0.6517691780821919,-7.835784089467701,,95.97109718892692,,79209.39540868826,Weekend,Sunday,Light_Load
22/07/2018 22:15,3.261163280614856,-0.6517691780821919,,,,,80112.87739936776,Weekend,Sunday,Light_Load
,-0.2438370734317687,,3.7962817138937694,13.322009667655015,95.97109718892692,44.83722848120781,80997.05562139914,Weekend,Sunday,Light_Load
22/07/2018 22:45,0.2148899168616278,,2.118568729051383,21.17632599549813,95.97109718892692,53.297083261265776,81899.0907912478,Weekend,Sunday,Light_Load
,1.1352375251318263,-0.6517691780821919,8.029911309754379,-6.368035510903645,95.97109718892692,60.4894751259801,82817.22259115809,Weekend,Sunday,Light_Load
22/07/2018 23:15,-0.0959575387213429,-0.6517691780821919,,0.4145974015493371,95.97109718892692,,83683.19877076174,Weekend,Sunday,Light_Load
22/07/2018 23:30,2.105294668643612,-0.6517691780821919,,-9.233248759402729,95.97109718892692,53.79259582119405,84602.21753078465,,Sunday,Light_Load
22/07/2018 23:45,3.1481933051132804,,12.914462149313124,,,39.71177694087271,,Weekend,Sunday,Light_Load
22/07/2018 00:00,3.1011991436805,-0.6517691780821919,7.99983813159109,2.173451579553252,,45.02549017838641,-4.189354813771612,Weekend,Sunday,Light_Load
23/07/2018 00:15,2.974966906094603,-0.6517691780821919,-9.704552175632312,13.074935613355256,95.97109718892692,55.09558064649151,905.2294274780096,,,Light_Load
23/07/2018 00:30,,-0.6517691780821919,,2.689450920596553,95.97109718892692,,1804.287622020284,Weekday,Monday,Light_Load
23/07/2018 00:45,,-0.6517691780821919,-1.714519579148262,,95.97109718892692,41.682323847654864,2701.4249290049,Weekday,,Light_Load
,,,6.268108872599812,5.999657362635728,95.97109718892692,51.195325409205566,3598.007054465252,,Monday,Light_Load
,4.425735916227306,-0.6517691780821919,-11.722666743492006,-1.647549659072982,95.97109718892692,,4510.882623003084,,Monday,Light_Load
23/07/2018 01:30,2.497528350854261,-0.6517691780821919,3.9569119695047914,8.88294484562562,95.97109718892692,55.3641328983391,5389.055342798943,Weekday,Monday,Light_Load
,1.039535821795203,-0.6517691780821919,-3.504400461099101,,,50.84066544627623,6306.637004523698,,,Light_Load
23/07/2018 02:00,2.65459701715932,-0.6517691780821919,,9.540277296959278,95.97109718892692,51.771137453539616,7180.45448175436,Weekday,,Light_Load
23/07/2018 02:15,-0.3842806888013772,-0.6517691780821919,,,95.97109718892692,,8087.077126033693,Weekday,Monday,Light_Load
,0.6814838432244654,-0.6517691780821919,-2.3815336731962646,-16.289892101892804,95.97109718892692,48.47522679468329,8983.064804603,Weekday,,Light_Load
23/07/2018 02:45,0.6438355140155183,-0.6517691780821919,-2.4897371074272505,,95.97109718892692,47.39770472595793,9888.524386629748,Weekday,Monday,Light_Load
